Port Logger Log: Unix time: 1305570510.11
Ports in use: /dev/pts/7 /dev/pts/8
Format : <Timestamp (Unix time)> : <port file name> : <packet> 
Comments: Modified master simulation in off mode using higer resolution timestamps. No baud rate emulation was used.
1305570528.467673 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570528.475663 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570528.636189 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570528.646640 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570528.804189 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570528.812254 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570528.972169 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570528.979653 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570529.135678 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570529.144182 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570529.304143 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570529.311744 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570529.472209 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570529.480241 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570529.639668 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570529.648171 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570529.807677 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570529.815714 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570529.975684 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570529.986163 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570530.144181 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570530.151751 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570530.311677 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570530.322176 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570530.479685 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570530.487658 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570530.647733 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570530.658218 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570530.815684 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570530.823690 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570530.983738 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570530.994239 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570531.152184 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570531.160203 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570531.319713 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570531.330214 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570531.488182 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570531.495689 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570531.655692 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570531.666166 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570531.823708 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570531.831709 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570531.992184 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570532.002724 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570532.160210 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570532.167659 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570532.328189 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570532.338659 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570532.496253 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570532.503712 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570532.664200 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570532.674660 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570532.831702 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570532.839780 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570532.999689 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570533.010209 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570533.168175 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570533.175645 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570533.336217 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570533.346724 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570533.507622 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570533.516132 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570533.676181 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570533.686632 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570533.839278 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570533.847630 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570534.008104 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570534.016240 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570534.175639 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570534.184129 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570534.344125 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570534.352230 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570534.508279 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570534.517047 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570534.676154 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570534.683651 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570534.843674 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570534.851654 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570535.012188 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570535.022681 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570535.179671 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570535.187674 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570535.348190 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570535.355786 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570535.515703 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570535.523746 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570535.683678 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570535.694208 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570535.852203 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570535.859672 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570536.022048 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570536.032587 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570536.191659 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570536.199770 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570536.359692 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570536.370218 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570536.527759 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570536.535678 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570536.696696 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570536.703647 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570536.860974 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570536.867624 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570537.027700 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570537.038202 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570537.195689 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570537.203745 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570537.365198 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570537.372180 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570537.528005 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570537.539338 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570537.692013 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570537.699725 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570537.855970 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570537.864124 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570538.019868 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570538.028114 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570538.189768 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570538.199624 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570538.355947 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570538.365178 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570538.519651 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570538.528176 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570538.684813 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570538.692114 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570538.848701 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570538.856128 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570539.015619 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570539.024128 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570539.180144 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570539.188196 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570539.347708 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570539.356319 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570539.513200 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570539.520147 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570539.679649 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570539.688114 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570539.844105 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570539.851618 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570540.008046 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570540.016386 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570540.176113 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570540.183626 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570540.344136 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570540.351625 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570540.511616 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570540.521075 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570540.679663 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570540.687667 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570540.848209 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570540.856182 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570541.015687 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570541.025913 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570541.179418 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570541.188113 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570541.344105 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570541.352120 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570541.511621 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570541.519620 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570541.680180 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570541.688370 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570541.847685 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570541.855672 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570542.015635 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570542.025898 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570542.181314 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570542.191680 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570542.352634 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570542.362914 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570542.519623 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570542.527644 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570542.687610 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570542.696145 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570542.852112 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570542.860132 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570543.019683 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570543.030211 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570543.188176 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570543.195791 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570543.356177 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570543.366822 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570543.519768 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570543.528561 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570543.691204 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570543.701823 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570543.860027 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570543.867738 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570544.027879 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570544.038362 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570544.196174 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570544.204304 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570544.363941 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570544.374412 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570544.531671 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570544.540173 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570544.700160 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570544.710584 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570544.864106 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570544.872103 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570545.032208 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570545.042710 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570545.200252 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570545.208039 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570545.367689 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570545.378193 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570545.535728 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
1305570545.543656 : /dev/pts/8 : 01.03.12.00.00.00.00.0c.3b.00.00.00.00.00.00.00.00.00.00.00.00.a5.f5
1305570545.703689 : /dev/pts/7 : 01.10.a8.2a.00.12.24.00.00.00.00.00.00.00.00.00.00.00.00.41.20.00.00.42.e6.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.41.50
1305570545.714192 : /dev/pts/8 : 01.10.a8.2a.00.12.41.ac
1305570545.871608 : /dev/pts/7 : 01.03.a7.f8.00.09.27.49
